12830,"Beverages,Breakfast and Brunch",,,4,Amaretto-Mocha-Protein-Drink-Recipezaar,http://i.yummly.com/Amaretto-Mocha-Protein-Drink-Recipezaar-218860.s.jpg,Food.com,300,"almond extract,nonfat milk,coffee granules,ice,whey protein powder,vanilla extract",Amaretto Mocha Protein Drink
12831,Beverages,,Christmas,4,White-Peppermint-Hot-Chocolate-Recipezaar,http://i.yummly.com/White-Peppermint-Hot-Chocolate-Recipezaar-250698.s.jpg,Food.com,4500,"peppermint extract,white chocolate,peppermint candy,milk,whipping cream",White Peppermint Hot Chocolate
12832,"Breads,Breakfast and Brunch,Lunch and Snacks",,,5,Banana-Bread-Epicurious,"http://i2.yummly.com/Banana-Bread-Epicurious.s.png,http://i2.yummly.com/Banana-Bread-Epicurious.s.png,http://i2.yummly.com/Banana-Bread-Epicurious.s.png",Epicurious,180,"large eggs,all purpose flour,sugar,cinnamon,salt,walnuts,baking soda,bananas,vanilla,vegetable oil,crème fraîche,toasted",Banana Bread
12833,Beverages,,,3,Watermelon-Punch-and-Bowl-Martha-Stewart-193493,http://i.yummly.com/Watermelon-Punch-and-Bowl-Martha-Stewart-193493-107225.s.png,Martha Stewart,,"watermelon,seltzer",Watermelon Punch and Bowl
12834,Desserts,,,,Vanilla-Bean-Cupcakes-Recipe-Chow-48506,"http://i.yummly.com/Vanilla-Bean-Cupcakes-Recipe-Chow-48506-293968.s.jpg,http://i.yummly.com/Vanilla-Bean-Cupcakes-Recipe-Chow-48506-39373.s.png",Chow,,"unsalted butter,whole milk,granulated sugar,fine salt,large egg whites,large eggs,cake flour,baking powder,vanilla bean,frosting",Vanilla Bean Cupcakes Recipe
12835,Appetizers,"Mexican,Southwestern",,1,Chipotle-Chorizo-Jalapeno-Poppers-Recipe-Chow-56434,http://i.yummly.com/Chipotle-Chorizo-Jalapeno-Poppers-Recipe-Chow-56434-100177.s.png,Chow,,"chipotles in adobo,jalapeno peppers,mexican chorizo,cream cheese,kosher salt",Chipotle-Chorizo Jalapeño Poppers Recipe
12836,Main Dishes,American,,5,Chicken-Potpie-TasteOfHome,http://i.yummly.com/Chicken-Potpie-Allrecipes-71297.s.png,Taste of Home,4500,"carrot,salt,dried thyme,cooked chicken,chicken broth,corn,pastry,all-purpose flour,potatoes,milk,pepper,onions,butter,frozen peas",Chicken Potpie
12837,Beverages,,,5,Warm-sweet-_-sour-gingered-lemonade-346512,http://i.yummly.com/Warm-sweet-_-sour-gingered-lemonade-346512-310845.s.jpg,Every Day with Rachael Ray,,"fresh ginger,sugar,lemon zest,lemon juice","Warm Sweet "
12838,Beverages,Hawaiian,,4,Hawaiian-Lemonade-Recipezaar,http://i.yummly.com/Hawaiian-Lemonade-Recipezaar-202584.s.jpg,Food.com,300,"apricot nectar,pineapple juice,lemon,lemonade concentrate,water,ginger ale,ice",Hawaiian Lemonade
12839,Main Dishes,,,5,Spicy-bacon-cheddar-butterflies-346874,http://i.yummly.com/Spicy-bacon-cheddar-butterflies-346874-311255.s.jpg,Every Day with Rachael Ray,,"cayenne pepper,puff pastry,bacon,shredded cheddar cheese,egg",Spicy Bacon-Cheddar Butterflies
12840,Lunch and Snacks,,,5,Chicken-salad-sushi-rolls-348527,http://i.yummly.com/Chicken-salad-sushi-rolls-348527-313177.s.jpg,Every Day with Rachael Ray,,"carrot,apple,whole wheat bread,chicken breast,mayo,cucumber",Chicken Salad Sushi Rolls
12841,Beverages,,,5,Spicy-mocha-milkshake-shooters-348237,http://i.yummly.com/Spicy-mocha-milkshake-shooters-348237-312862.s.jpg,Every Day with Rachael Ray,,"creme de cacao,coffee ice cream,coffee liqueur,hot pepper sauce",Spicy Mocha Milkshake Shooters
12842,Beverages,,,5,Spiked-apple-cider-348730,http://i.yummly.com/Spiked-apple-cider-348730-313404.s.jpg,Every Day with Rachael Ray,,"ground cardamom,apple cider,ground cinnamon,apple brandy,curry powder",Spiked Apple Cider
12843,Desserts,,,5,Chocolate-jasmine-tea-truffles-348612,http://i.yummly.com/Chocolate-jasmine-tea-truffles-348612-313267.s.jpg,Every Day with Rachael Ray,,"salt,water,unsweetened cocoa powder,semisweet chocolate,unsalted butter,heavy cream,tea leaves",Chocolate-Jasmine Tea Truffles
12844,Lunch and Snacks,American,,5,Curried-egg-salad-sandwiches-346588,http://i.yummly.com/Curried-egg-salad-sandwiches-346588-310927.s.jpg,Every Day with Rachael Ray,,"white wine vinegar,curry powder,watercress,hard-boiled eggs,mayonnaise,mango chutney,pumpernickel bread",Curried Egg Salad Sandwiches
12845,Desserts,American,,5,Strawberry-clouds-347886,http://i.yummly.com/Strawberry-clouds-347886-312443.s.jpg,Every Day with Rachael Ray,,"sugar,strawberries,heavy cream,cookies",Strawberry Clouds
12846,,,,5,Cottage-cheese-pancakes-307131,http://i.yummly.com/Cottage-cheese-pancakes-307131-270908.s.jpg,Smitten Kitchen,,"honey,vanilla,butter,fat,pure maple syrup,large egg yolks,dried currants,milk,chopped walnuts,all-purpose flour,plain yogurt,honey,baking powder,sugar,ground cinnamon,baking soda,large egg whites,salt,pure maple syrup",Cottage Cheese Pancakes
12847,Breakfast and Brunch,,,5,Perfect-Pancakes-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41350,"http://i.yummly.com/Perfect-Pancakes-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41350-1526.s.jpg,http://i.yummly.com/Perfect-Pancakes-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41350-1213.s.jpg,http://i.yummly.com/Perfect-Pancakes-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41350-206.s.jpg",The Pioneer Woman,,"sugar,butter,milk,baking powder,vanilla,butter,cake flour,salt,large eggs,pancake syrup",Perfect Pancakes
12848,Desserts,Thai,,5,Thai-Inspired-Coconut-Pandan-Rice-Pudding-with-Fresh-Mango-Serious-Eats-280809,http://i.yummly.com/Thai-Inspired-Coconut-Pandan-Rice-Pudding-with-Fresh-Mango-Serious-Eats-280809-113876.s.png,Serious Eats,,"coconut milk,pandan leaves,mangoes,thai jasmine rice,water,salt,granulated sugar",Thai-Inspired Coconut-Pandan Rice Pudding with Fresh Mango
12849,Side Dishes,"American,Southern ","Thanksgiving,Christmas",4,Corn-Casserole-Recipezaar_33,http://i2.yummly.com/Corn-Casserole-Recipezaar_33.s.png,Food.com,3300,"melted butter,cornbread mix,corn,corn kernels,sour cream",Corn Casserole
12850,Main Dishes,,,5,Caramelized-chicken-with-jalapeno-cream-333473,http://i.yummly.com/Caramelized-chicken-with-jalapeno-cream-333473-295393.s.jpg,How Sweet It Is,,"jalapenos,boneless, skinless chicken breasts,shallot,pepper,canola oil,fat-free evaporated milk,salt,butter,fat,garlic cloves,flour,grated parmesan cheese",Caramelized Chicken with Jalapeno Cream
12851,Breakfast and Brunch,,,5,Breakfast-Rounds-Allrecipes,"http://i2.yummly.com/Breakfast-Rounds-Allrecipes.s.png,http://i.yummly.com/Breakfast-Rounds-Allrecipes-51901.s.png",AllRecipes,780,"margarine,english muffins,brown sugar,peanut butter,apple,ground cinnamon",Breakfast Rounds
12852,Desserts,,,,Croq-Tele-_Almond-Cookies_-Recipe-Chow-56624,http://i.yummly.com/Croq-Tele-_Almond-Cookies_-Recipe-Chow-56624-100201.s.png,Chow,,"all-purpose flour,almonds,fine salt,granulated sugar,unsalted butter",Croq-Télé (Almond Cookies) Recipe
12853,Side Dishes,,,4,Sweet-Plantains-Recipezaar,http://i.yummly.com/Sweet-Plantains-Recipezaar-234973.s.jpg,Food.com,1500,"natural vanilla extract,plantains,ground cinnamon,unsalted butter,brown sugar",Sweet Plantains
12854,Main Dishes,,,5,Curried-noodle-patties-308910,http://i.yummly.com/Curried-noodle-patties-308910-273084.s.jpg,101 Cookbooks,,"tofu,green onions,sea salt,red,cilantro,green onions,cilantro,eggs,peanuts,sesame oil,noodles",Curried Noodle Patties
12855,Breads,,,5,Skillingsboller_-Norwegian-Cinnamon-Buns-Serious-Eats-42116,"http://i.yummly.com/Skillingsboller_-Norwegian-Cinnamon-Buns-Serious-Eats-42116-3036.s.jpg,http://i.yummly.com/Skillingsboller_-Norwegian-Cinnamon-Buns-Serious-Eats-42116-2293.s.jpg,http://i.yummly.com/Skillingsboller_-Norwegian-Cinnamon-Buns-Serious-Eats-42116-947.s.jpg",Serious Eats,,"ground cardamom,raisins,all-purpose flour,sugar,instant yeast,cinnamon,unsalted butter,milk,table salt,granulated sugar","Skillingsboller, Norwegian Cinnamon Buns"
12856,"Desserts,Breakfast and Brunch",,,4,No_bake-Rice-Krispies-Peanut-Butter-Granola-Bars-_lower_fat_-Recipezaar,http://i.yummly.com/No_bake-Rice-Krispies-Peanut-Butter-Granola-Bars-_lower_fat_-Recipezaar-249862.s.jpg,Food.com,1320,"raisin,quick-cooking oats,rice krispies,corn syrup,reduced fat peanut butter,brown sugar,vanilla,mini chocolate chips",No-Bake Rice Krispies Peanut Butter Granola Bars (Lower-Fat)
12857,Breakfast and Brunch,Mexican,,5,Migas-Ii-Allrecipes,http://i.yummly.com/Migas-Ii-Allrecipes-59087.s.png,AllRecipes,1200,"corn tortillas,corn oil,beaten eggs,salt",Migas II
12858,"Beverages,Cocktails",,,4,Olive-Garden-Sangria-Food_com-165224,http://i.yummly.com/Olive-Garden-Sangria-Food_com-165224-216727.s.jpg,Food.com,15300,"ice,strawberry,water,grenadine,sugar,orange,table wine,sweet vermouth,cranberry juice cocktail",Olive Garden Sangria
12859,,,,5,Barbacoa-beef-cheek-tacos-317158,http://i.yummly.com/Barbacoa-beef-cheek-tacos-317158-278177.s.jpg,Food52,,"fresh cilantro,chicken broth,salt,honey,cider vinegar,beef,sugar,water,olive oil,chili,avocado,instant espresso,sweet paprika,garlic,red onion,salt,fresh cilantro,natural peanut butter,cilantro,corn tortillas,cumin,limes,beet",Barbacoa Beef Cheek Tacos
12860,Desserts,American,,5,Itsy-bitsy-chocolate-chip-cookies-308791,"http://i.yummly.com/Itsy-bitsy-chocolate-chip-cookies-308791-342806.s.jpg,http://i.yummly.com/Itsy-bitsy-chocolate-chip-cookies-308791-272965.s.jpg",101 Cookbooks,,"walnuts,whole wheat pastry flour,cane sugar,baking powder,chocolate bar,unsalted butter,vanilla extract,large egg,salt,unsulphured molasses,baking soda,sugar,rolled oats",Itsy Bitsy Chocolate Chip Cookies
12861,Main Dishes,,,4,Spinach-and-Meatball-Calzones-Martha-Stewart,http://i.yummly.com/Spinach-and-Meatball-Calzones-Martha-Stewart-108022.s.png,Martha Stewart,1800,"ground pepper,fresh mozzarella,all-purpose flour,coarse salt,sauce,meatballs,extra virgin olive oil,baby spinach,pizza doughs,red pepper flakes",Spinach and Meatball Calzones
12862,Desserts,,,5,Chocolate-Chip-Cake-Bars-TasteOfHome,http://i.yummly.com/Chocolate-Chip-Cake-Bars-Allrecipes-68683.s.png,Taste of Home,2100,"chopped pecans,eggs,cake mix,butter,water,brown sugar,semisweet chocolate chips,shortening",Chocolate Chip Cake Bars
12863,Soups,,,5,Italian-minestrone-soup-in-the-slow-cooker-310330,http://i.yummly.com/Italian-minestrone-soup-in-the-slow-cooker-310330-274783.s.jpg,A Year of Slow Cooking,,"garlic,beef,celery,sliced mushrooms,yellow onion,elbow pasta,lean ground meat,stewed tomatoes,beef broth,carrot,dried oregano,kosher salt",Italian Minestrone Soup in the Slow Cooker
12864,Breakfast and Brunch,,,4,Fried-Eggs-With-Onion-_ukrainian-_-Russian_-Recipezaar,http://i.yummly.com/Fried-Eggs-With-Onion-_ukrainian-_-Russian_-Recipezaar-163284.s.jpg,Food.com,1200,"butter,onion,eggs,salt",Fried Eggs With Onion (Ukrainian / Russian)
12865,Desserts,,,4,Layer-Cookies-_magic-Layer-Bars_-Recipezaar,http://i.yummly.com/Layer-Cookies-_magic-Layer-Bars_-Recipezaar-159164.s.jpg,Food.com,2400,"flaked coconut,chocolate chips,nuts,melted butter,graham cracker,sweetened condensed milk,butterscotch chips",Layer Cookies (Magic Layer Bars)
12866,Appetizers,,Game Day,5,Bacon-Wrapped-Barbeque-Shrimp-Allrecipes,"http://i.yummly.com/Bacon-Wrapped-Barbeque-Shrimp-Allrecipes-93081.s.png,http://i.yummly.com/Bacon-Wrapped-Barbeque-Shrimp-Allrecipes-92416.s.png",AllRecipes,3000,"bacon,shrimp,seasoning",Bacon Wrapped Barbeque Shrimp
12867,Main Dishes,American,,4,Spinach_and_Brie-Chicken-with-Tomato-Orzo-Martha-Stewart,http://i.yummly.com/Spinach_and_Brie-Chicken-with-Tomato-Orzo-Martha-Stewart-107491.s.png,Martha Stewart,1500,"chicken cutlets,spinach,brie cheese,coarse salt,butter,fresh lemon juice,dijon mustard,ground pepper,fresh parsley,plum tomatoes,orzo",Spinach-and-Brie Chicken with Tomato Orzo
12868,"Beverages,Cocktails",,"New Year,Christmas",4,Fruit-Punch-My-Recipes,http://i.yummly.com/Fruit-Punch-My-Recipes-124586.s.png,MyRecipes,,"light rum,pineapple juice,ginger ale,cranberry juice cocktail,orange juice,star fruit",Fruit Punch
12869,Desserts,,,5,Colossal-Caramel-Apple-Trifle-TasteOfHome,http://i.yummly.com/Colossal-Caramel-Apple-Trifle-Allrecipes-65908.s.png,Taste of Home,2400,"pie filling,milk,cake mix,apple pie spice,caramel ice cream topping,instant vanilla pudding mix,chopped pecans,frozen whipped topping",Colossal Caramel Apple Trifle
12870,"Side Dishes,Breads","Southern ",Thanksgiving,4,Fresh-Corn-Spoon-Bread-Epicurious,http://i.yummly.com/Fresh-Corn-Spoon-Bread-Epicurious-42579.s.png,Epicurious,2100,"salt,yellow cornmeal,unsalted butter,milk,corn kernels,eggs",Fresh Corn Spoon Bread
12871,Main Dishes,,,5,Creamy-scallops-and-peppers-recipe-315011,http://i.yummly.com/Creamy-scallops-and-peppers-recipe-315011-345621.s.jpg,Steamy Kitchen,,"vegetable broth,sea scallops,olive oil,onion,dry white wine,red bell peppers,Philadelphia Cooking Creme,fresh parsley",Creamy Scallops and Peppers Recipe
12872,"Side Dishes,Condiments and Sauces",American,,5,Easy-Refrigerator-Pickles-TasteOfHome,"http://i.yummly.com/Easy-Refrigerator-Pickles-AllRecipes-2.s.jpg,http://i.yummly.com/Easy-Refrigerator-Pickles-AllRecipes-68977.s.png",Taste of Home,1200,"ground cloves,celery seed,mustard seed,onions,salt,ground turmeric,slicing cucumber,cider vinegar,sugar",Easy Refrigerator Pickles
12873,Breakfast and Brunch,,,5,Sausage-Egg-Casserole-Allrecipes,"http://i.yummly.com/Sausage-Egg-Casserole-Allrecipes-80207.s.png,http://i.yummly.com/Sausage-Egg-Casserole-Allrecipes-80175.s.png",AllRecipes,34800,"beaten eggs,pork sausage,low-fat cottage cheese,green onions,fresh mushrooms,salt,butter,chile peppers,baking powder,shredded monterey jack cheese,all-purpose flour,melted butter",Sausage Egg Casserole
12874,Side Dishes,American,,4,Baby-Carrots-Food-Network,http://i.yummly.com/Baby-Carrots-Food-Network-143483.s.jpg,Food Network,900,"butter,baby carrots,sugar,coarse salt",Baby Carrots
12875,Main Dishes,"American,Mexican,Southwestern",,5,Grilled-Chicken-Taco-Pizzas-Food-Network-204986,http://i.yummly.com/Grilled-Chicken-Taco-Pizzas-Food-Network-204986-144644.s.jpg,Food Network,5100,"black pepper,chili powder,chili powder,canola oil,sour cream,red onion,cayenne pepper,shredded mozzarella,dried oregano,garlic powder,juice,kosher salt,kosher salt,ground cumin,pizza doughs,all-purpose flour,ground cumin,cheddar,salsa,skinless boneless chicken breasts,onion powder,avocado,black pepper,fresh cilantro",Grilled Chicken Taco Pizzas
12876,Side Dishes,,,4,Oven-Roasted-Red-Potatoes-And-Asparagus-Allrecipes,"http://i.yummly.com/Oven-Roasted-Red-Potatoes-And-Asparagus-Allrecipes-87691.s.png,http://i.yummly.com/Oven-Roasted-Red-Potatoes-And-Asparagus-Allrecipes-87377.s.png",AllRecipes,3600,"asparagus,extra virgin olive oil,red potato,dried rosemary,dried thyme,garlic,kosher salt,black pepper",Oven Roasted Red Potatoes and Asparagus
12877,Main Dishes,,,5,Shrimp-and-bacon-risotto-333720,http://i.yummly.com/Shrimp-and-bacon-risotto-333720-295640.s.jpg,How Sweet It Is,,"dry white wine,chicken stock,chopped parsley,arborio rice,bacon,cooked shrimp,garlic",Shrimp and Bacon Risotto
12878,"Beverages,Breakfast and Brunch",,,2,Kicked-Up-Banana-Smoothie-Recipezaar,http://i.yummly.com/Kicked-Up-Banana-Smoothie-Recipezaar-170783.s.jpg,Food.com,300,"cocoa powder,honey,ice cubes,skim milk,banana,peanut butter,oatmeal",Kicked up Banana Smoothie
12879,Desserts,,Halloween,4,Candied-Apples-Ii-Allrecipes,"http://i.yummly.com/Candied-Apples-Ii-Allrecipes.s.jpg,http://i.yummly.com/Candied-Apples-Ii-Allrecipes-67432.s.png",AllRecipes,2400,"water,apples,light corn syrup,white sugar,food coloring",Candied Apples II
12880,Desserts,German,Christmas,5,German-Chocolate-Cheesecake-TasteOfHome,"http://i2.yummly.com/German-Chocolate-Cheesecake-Allrecipes.s.jpg,http://i.yummly.com/German-Chocolate-Cheesecake-Allrecipes-93876.s.png,http://i.yummly.com/German-Chocolate-Cheesecake-Allrecipes-93122.s.png",Taste of Home,5400,"sugar,sugar,evaporated milk,cake mix,flaked coconut,chopped pecans,eggs,cream cheese,vanilla extract,egg yolks,butter",German Chocolate Cheesecake
12881,,,,5,Thai-shrimp-fire-pot-soup-328431,http://i.yummly.com/Thai-shrimp-fire-pot-soup-328431-289180.s.jpg,Food52,,"extra virgin olive oil,light coconut milk,fish sauce,serrano pepper,basil leaves,pepper,cilantro,low sodium vegetable broth,rice noodles,lemongrass,brown sugar,shrimp,red curry paste,salt",Thai Shrimp Fire Pot Soup
12882,Breakfast and Brunch,,,4,Individual-Egg-Bakes-TasteOfHome,http://i.yummly.com/Individual-Egg-Bakes-Allrecipes-66492.s.png,Taste of Home,1800,"pepper,ketchup,salt,bacon,eggs,fresh parsley",Individual Egg Bakes
12883,Main Dishes,Italian,,4,Garden-Tomato-And-Basil-Pesto-Pizza-My-Recipes,http://i.yummly.com/Garden-Tomato-And-Basil-Pesto-Pizza-My-Recipes-116478.s.png,MyRecipes,900,"pesto,mozzarella cheese,fresh basil,prebaked pizza crusts,cooking spray,crushed red pepper,tomato",Garden Tomato and Basil Pesto Pizza
12884,Desserts,,Christmas,4,Chewy-Cranberry-Oatmeal-Cookies-Recipezaar_1,"http://i.yummly.com/Chewy-Cranberry-Oatmeal-Cookies-Recipezaar_1-18781.s.png,http://i.yummly.com/Chewy-Cranberry-Oatmeal-Cookies-Recipezaar_1-259075.s.jpg",Food.com,1860,"light brown sugar,baking soda,large eggs,salt,all-purpose flour,granulated sugar,dried cranberries,pure vanilla extract,old fashioned oats,honey,ground cinnamon,chopped pecans,unsalted butter",Chewy Cranberry Oatmeal Cookies
12885,"Side Dishes,Appetizers","Barbecue,Greek",,5,Grilled-artichokes-300532,http://i.yummly.com/Grilled-artichokes-300532-142049.s.png,Simply Recipes,,"herbs,globe artichoke,olive oil,lemon,salt",Grilled Artichokes
12886,,,,5,Healthier-eggs-benedict-recipe-306668,http://i.yummly.com/Healthier-eggs-benedict-recipe-306668-269957.s.jpg,Food Republic,,"dry mustard,eggs,kosher salt,canadian bacon,plain yogurt,white vinegar,wheat,cayenne pepper,parsley,seasoning,lemon zest,non fat cooking spray",Healthier Eggs Benedict Recipe
12887,Appetizers,,,4,_La-Brea-Tar-Pit_-Chicken-Wings-Epicurious,http://i2.yummly.com/_La-Brea-Tar-Pit_-Chicken-Wings-Epicurious.s.png,Epicurious,,"sugar,chicken wings,dry red wine,soy sauce,ground ginger","""La Brea Tar Pit"" Chicken Wings"
12888,Main Dishes,,,4,Olive-Garden-Fettuccine-Alfredo-Recipezaar_1,http://i.yummly.com/Olive-Garden-Fettuccine-Alfredo-Recipezaar_1-178021.s.jpg,Food.com,1500,"grated parmesan cheese,cream cheese,butter,garlic powder,salt,heavy cream,black pepper,fettuccine",Olive Garden Fettuccine Alfredo
12889,"Beverages,Cocktails",Southwestern,,5,Strawberry-Margaritas-Martha-Stewart-196764,http://i.yummly.com/Strawberry-Margaritas-Martha-Stewart-196764-112100.s.png,Martha Stewart,,"triple sec,strawberries,frozen limeade concentrate,tequila,ice",Strawberry Margaritas
12890,Side Dishes,,,5,Broiled-asiago-heirloom-tomatoes-333609,http://i.yummly.com/Broiled-asiago-heirloom-tomatoes-333609-295529.s.jpg,How Sweet It Is,,"asiago cheese,garlic cloves,cracked black pepper,heirloom tomatoes,panko bread crumbs,sea salt,chopped parsley",Broiled Asiago Heirloom Tomatoes
12891,Main Dishes,American,,4,Bacon-Chicken-And-Dumplings-Allrecipes,"http://i2.yummly.com/Bacon-Chicken-And-Dumplings-Allrecipes-3.s.png,http://i2.yummly.com/Bacon-Chicken-And-Dumplings-Allrecipes-2.s.png,http://i.yummly.com/Bacon-Chicken-And-Dumplings-Allrecipes-98251.s.png",AllRecipes,3000,"chicken broth,bacon,poultry seasoning,diced onion,breasts halves,biscuit mix,potatoes,pepper,half and half,salt,corn kernels,milk",Bacon Chicken and Dumplings
12892,Salads,American,,5,Black-Bean_quinoa-Salad-With-Basil_lemon-Dressing-My-Recipes,http://i.yummly.com/Black-Bean_quinoa-Salad-With-Basil_lemon-Dressing-My-Recipes-114823.s.png,MyRecipes,,"quinoa,baby lima beans,vegetable broth,salt,sugar,black pepper,tomato,black beans,lemon rind,green onions,carrot,olive oil,reduced fat firm tofu,dijon mustard,garlic cloves,fresh lemon juice,fresh basil",Black Bean-Quinoa Salad with Basil-Lemon Dressing
12893,,,,5,How-to-grill-oysters-at-home-308061,http://i.yummly.com/How-to-grill-oysters-at-home-308061-272069.s.jpg,The Kitchn,,"butter,oysters,crusty bread",How to Grill Oysters at Home
12894,Breads,Italian,,5,Toasted-Garlic-Bread-Allrecipes,http://i.yummly.com/Toasted-Garlic-Bread-Allrecipes-67421.s.png,AllRecipes,900,"pepper,softened butter,italian bread,crushed garlic,dried oregano,extra virgin olive oil,salt,shredded mozzarella cheese",Toasted Garlic Bread
12895,Desserts,,,4,Quick-And-Easy-Lemon-Pie-Allrecipes,http://i.yummly.com/Quick-And-Easy-Lemon-Pie-Allrecipes-74300.s.png,AllRecipes,4500,"graham cracker crust,cream cheese,lemon juice,lemon pudding,sweetened condensed milk,frozen whipped topping",Quick and Easy Lemon Pie
12896,"Beverages,Cocktails",,Christmas,4,Amaretto-Coffee-Recipezaar,http://i2.yummly.com/Amaretto-Coffee-Recipezaar.s.png,Food.com,240,"amaretto,coffee,whipped cream,slivered almond",Amaretto Coffee
12897,Beverages,American,,4,Purple-Basil-Lemonade-My-Recipes,http://i.yummly.com/Purple-Basil-Lemonade-My-Recipes-135604.s.png,MyRecipes,,"ice,fresh lemon juice,sugar,water,basil leaves,basil",Purple Basil Lemonade
12898,Desserts,,,5,Sea-salt-and-vanilla-bean-caramel-sauce-335615,http://i.yummly.com/Sea-salt-and-vanilla-bean-caramel-sauce-335615-298423.s.jpg,Baked Bree,,"vanilla bean,water,vanilla,sugar,heavy cream,sea salt",Sea Salt and Vanilla Bean Caramel Sauce
12899,Desserts,American,,5,Chocolate-Mousse-Pie-Epicurious-49271,http://i.yummly.com/Chocolate-Mousse-Pie-Epicurious-49271.s.jpg,Epicurious,,"sugar,unsalted butter,chocolate sandwich cookies,vanilla extract,salt,semisweet chocolate,whipping cream,chocolate shavings",Chocolate Mousse Pie
12900,Soups,,,5,Vegetarian-Kale-Soup-Allrecipes,http://i.yummly.com/Vegetarian-Kale-Soup-Allrecipes-52270.s.png,AllRecipes,3300,"diced tomatoes,yellow onion,cannellini beans,chopped garlic,olive oil,potatoes,salt,parsley,water,italian seasoning,kale,pepper,vegetable bouillon",Vegetarian Kale Soup
12901,Desserts,,,5,Marathon-cookies-308704,http://i.yummly.com/Marathon-cookies-308704-272878.s.jpg,101 Cookbooks,,"spice,whole wheat pastry flour,salt,large egg,olive oil,lemon,kidney,rolled oats,baking powder,cane sugar,dates,aniseed,vanilla extract,baking soda,sesame seeds",Marathon Cookies
12902,,,,4,Ginger-Broccoli-Stir_fry-TasteOfHome,http://i.yummly.com/Ginger-Broccoli-Stir_fry-Allrecipes-77109.s.png,Taste of Home,900,"reduced sodium soy sauce,water,garlic cloves,broccoli florets,canola oil,ground ginger",Ginger Broccoli Stir-Fry
12903,Desserts,,,5,Plain-Eggless-Cake-Allrecipes,http://i.yummly.com/Plain-Eggless-Cake-Allrecipes-76645.s.png,AllRecipes,4200,"baking soda,sweetened condensed milk,melted butter,all-purpose flour,baking powder,vanilla extract,orange juice",Plain Eggless Cake
12904,Lunch and Snacks,,,4,Veggie-Ranch-Wraps-MyRecipes-263940,http://i.yummly.com/Veggie-Ranch-Wraps-MyRecipes-263940-132303.s.png,MyRecipes,,"fresh lime juice,ranch dip,avocado,tortillas,baby spinach,red bell pepper",Veggie Ranch Wraps
12905,Breads,,,5,Golden-Crescent-Rolls-Allrecipes,http://i.yummly.com/Golden-Crescent-Rolls-Allrecipes-62050.s.png,AllRecipes,11400,"all-purpose flour,warm water,active dry yeast,salt,eggs,white sugar,shortening,softened butter",Golden Crescent Rolls
12906,"Condiments and Sauces,Appetizers",American,,4,Strawberry-Salsa-Allrecipes_1,"http://i.yummly.com/Strawberry-Salsa-Allrecipes_1-86894.s.png,http://i.yummly.com/Strawberry-Salsa-Allrecipes_1-86587.s.png",AllRecipes,7800,"lime juice,plum tomatoes,minced garlic,strawberries,jalapeno peppers,olive oil",Strawberry Salsa
12907,Appetizers,,,5,Cook-the-Book_-Crispy-Chicken-Wings-with-Seven-Spice-Powder-Marinade-Serious-Eats-41842,"http://i.yummly.com/Cook-the-Book_-Crispy-Chicken-Wings-with-Seven-Spice-Powder-Marinade-Serious-Eats-41842-3287.s.jpg,http://i.yummly.com/Cook-the-Book_-Crispy-Chicken-Wings-with-Seven-Spice-Powder-Marinade-Serious-Eats-41842-2550.s.jpg,http://i.yummly.com/Cook-the-Book_-Crispy-Chicken-Wings-with-Seven-Spice-Powder-Marinade-Serious-Eats-41842-1888.s.jpg,http://i.yummly.com/Cook-the-Book_-Crispy-Chicken-Wings-with-Seven-Spice-Powder-Marinade-Serious-Eats-41842-674.s.jpg",Serious Eats,,"salt,sesame oil,soy sauce,shichimi togarashi,chicken wings",Cook the Book: Crispy Chicken Wings with Seven-Spice-Powder Marinade
12908,Cocktails,,,5,Moscow-mule-314458,undefined,Food52,,"ginger beer,ginger beer,dark rum,vodka,lime wedge,lime wedge",Moscow Mule
12909,,,,4,Crispy-Cheddar-Cakes-with-Bacon-Martha-Stewart,"http://i2.yummly.com/Crispy-Cheddar-Cakes-with-Bacon-Martha-Stewart.s.png,http://i.yummly.com/Crispy-Cheddar-Cakes-with-Bacon-Martha-Stewart-102597.s.png",Martha Stewart,3000,"scallions,bacon,all-purpose flour,sour cream,yellow bell pepper,eggs,cheddar cheese,coarse salt,cayenne pepper,dry mustard,black pepper,vegetable oil",Crispy Cheddar Cakes with Bacon
12910,Main Dishes,Mexican,,5,Spicy-Pork-Bulgogi-and-Beans-Burrito-Closet-Cooking-54960,http://i.yummly.com/Spicy-Pork-Bulgogi-and-Beans-Burrito-Closet-Cooking-54960-11014.s.png,Closet Cooking,,"salsa,refried beans,cheddar cheese,pork,kimchi,tortillas",Spicy Pork Bulgogi and Beans Burrito
12911,"Beverages,Cocktails",,,5,Italian-Wedding-Cake-Martini-Allrecipes,"http://i2.yummly.com/Italian-Wedding-Cake-Martini-Allrecipes.s.jpg,http://i.yummly.com/Italian-Wedding-Cake-Martini-Allrecipes-78845.s.png",AllRecipes,300,"amaretto,vanilla vodka,pineapple juice,cranberry juice,white creme de cacao",Italian Wedding Cake Martini
